Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]	Variante 8.4.Raumlufttemperatur [C]	Variante 8.4 Wärmeleitung [W/m2]	Variante 8.4 Oberflächentemperatur [C]
799	26.009	6.444	23.431	23.441	-0.008	23.444	26.457	8.839	22.921	22.898	-0.124	22.947
800	26.057	6.444	23.479	23.489	-0.008	23.492	28.521	12.906	23.359	23.299	-0.204	23.380
801	26.104	6.444	23.527	23.536	-0.008	23.539	28.856	13.366	23.509	23.495	-0.030	23.507
802	26.152	6.444	23.574	23.583	-0.008	23.587	28.907	13.243	23.610	23.588	-0.065	23.614
803	26.199	6.444	23.622	23.631	-0.008	23.634	28.018	11.201	23.537	23.589	0.194	23.512
804	26.246	6.444	23.669	23.677	-0.008	23.681	27.927	10.831	23.595	23.587	0.007	23.585
805	26.294	6.444	23.716	23.724	-0.008	23.727	29.089	13.025	23.879	23.805	-0.216	23.892
806	26.341	6.444	23.763	23.771	-0.008	23.774	29.364	13.366	24.018	23.993	-0.053	24.014
807	26.388	6.444	23.810	23.818	-0.008	23.821	29.394	13.201	24.114	24.048	-0.149	24.107
808	26.434	6.444	23.857	23.864	-0.008	23.867	27.700	9.516	23.893	23.869	0.016	23.862
809	26.481	6.444	23.903	23.910	-0.008	23.913	25.357	4.583	23.524	23.484	0.073	23.455
810	26.528	6.444	23.950	23.957	-0.008	23.960	23.447	0.622	23.199	23.179	0.147	23.120
811	26.574	6.444	23.996	24.003	-0.008	24.006	23.108	-0.061	23.132	23.104	0.012	23.099
812	26.620	6.444	24.043	24.049	-0.008	24.052	23.128	0.001	23.127	23.089	0.002	23.088
813	26.667	6.444	24.089	24.095	-0.008	24.098	23.118	0.002	23.117	23.079	0.002	23.078
814	26.713	6.444	24.135	24.140	-0.007	24.143	23.108	0.002	23.107	23.069	0.002	23.068
815	26.759	6.444	24.181	24.186	-0.007	24.189	23.098	0.002	23.097	23.059	0.002	23.058
816	26.804	6.444	24.227	24.232	-0.007	24.235	23.088	0.002	23.087	23.049	0.002	23.048
817	26.850	6.444	24.273	24.277	-0.007	24.280	23.078	0.002	23.077	23.039	0.002	23.038
818	26.896	6.444	24.318	24.322	-0.007	24.325	23.068	0.002	23.067	23.029	0.002	23.028
819	26.941	6.444	24.363	24.368	-0.007	24.371	23.058	0.002	23.057	23.019	0.002	23.019
820	26.986	6.444	24.409	24.413	-0.007	24.416	23.048	0.002	23.047	23.009	0.002	23.009
821	27.031	6.444	24.454	24.458	-0.007	24.461	23.120	0.171	23.052	23.079	0.149	23.019
822	27.076	6.444	24.498	24.502	-0.007	24.505	24.921	3.868	23.374	23.372	0.003	23.370
823	27.121	6.444	24.543	24.547	-0.007	24.550	27.398	8.872	23.849	23.822	-0.125	23.872
824	27.165	6.444	24.588	24.592	-0.007	24.595	29.506	13.032	24.293	24.216	-0.214	24.301
825	27.210	6.444	24.632	24.636	-0.007	24.639	29.777	13.367	24.430	24.413	-0.031	24.426
826	27.254	6.444	24.676	24.681	-0.007	24.684	29.628	12.845	24.491	24.497	-0.079	24.528
827	27.298	6.444	24.721	24.725	-0.007	24.728	28.882	11.110	24.438	24.443	0.068	24.415
828	27.342	6.444	24.765	24.769	-0.007	24.772	28.862	10.892	24.505	24.510	0.028	24.499
829	27.386	6.444	24.808	24.813	-0.007	24.816	29.967	12.974	24.777	24.786	-0.064	24.812
830	27.430	6.444	24.852	24.857	-0.007	24.859	30.266	13.371	24.918	24.931	0.011	24.927
831	27.474	6.445	24.896	24.900	-0.007	24.903	30.290	13.199	25.010	25.002	-0.060	25.026
832	27.517	6.445	24.939	24.944	-0.007	24.946	28.600	9.528	24.789	24.766	0.000	24.766
833	27.560	6.445	24.983	24.987	-0.007	24.990	26.246	4.575	24.416	24.402	0.104	24.361
834	27.604	6.445	25.026	25.030	-0.007	25.033	24.333	0.611	24.088	24.077	0.135	24.023
835	27.647	6.445	25.069	25.073	-0.007	25.076	23.997	-0.058	24.021	24.001	0.006	23.999
836	27.690	6.445	25.112	25.116	-0.007	25.119	24.013	0.000	24.013	23.987	0.002	23.986
837	27.733	6.445	25.155	25.159	-0.007	25.161	24.000	0.002	24.000	23.974	0.002	23.973
838	27.775	6.445	25.197	25.201	-0.007	25.204	23.987	0.002	23.987	23.961	0.002	23.960
839	27.818	6.445	25.240	25.244	-0.007	25.246	23.975	0.002	23.974	23.948	0.002	23.947
840	27.860	6.445	25.282	25.286	-0.007	25.289	23.962	0.002	23.961	23.935	0.002	23.934
841	27.902	6.445	25.324	25.328	-0.007	25.331	23.949	0.002	23.948	23.922	0.002	23.921
842	27.944	6.445	25.367	25.370	-0.007	25.373	23.936	0.002	23.935	23.909	0.002	23.909
843	27.986	6.445	25.409	25.412	-0.007	25.415	23.923	0.002	23.922	23.897	0.002	23.896
844	28.028	6.445	25.450	25.454	-0.007	25.457	23.911	0.002	23.910	23.884	0.002	23.883
845	28.070	6.445	25.492	25.496	-0.007	25.498	24.217	0.652	23.957	23.949	0.145	23.891
846	28.112	6.445	25.534	25.537	-0.007	25.540	25.733	3.767	24.226	24.247	0.008	24.243
847	28.153	6.445	25.576	25.579	-0.007	25.581	28.268	8.905	24.706	24.694	-0.119	24.742
848	28.195	6.445	25.617	25.620	-0.007	25.623	30.148	12.596	25.110	25.097	-0.184	25.171
849	28.236	6.445	25.658	25.661	-0.007	25.664	30.625	13.362	25.280	25.280	-0.026	25.291
850	28.277	6.445	25.699	25.702	-0.007	25.705	30.595	13.084	25.361	25.375	-0.046	25.393
851	28.318	6.445	25.740	25.743	-0.007	25.746	29.797	11.243	25.299	25.363	0.200	25.283
852	28.359	6.445	25.781	25.784	-0.007	25.786	29.746	10.966	25.359	25.360	0.021	25.352
853	28.400	6.445	25.822	25.824	-0.007	25.827	30.830	13.019	25.623	25.582	-0.181	25.655
854	28.441	6.445	25.863	25.865	-0.007	25.867	31.103	13.366	25.756	25.760	-0.030	25.772
855	28.481	6.445	25.903	25.905	-0.007	25.908	31.110	13.166	25.844	25.854	-0.047	25.873
856	28.522	6.445	25.944	25.945	-0.007	25.948	29.418	9.500	25.618	25.612	0.005	25.610
857	28.562	6.445	25.984	25.986	-0.007	25.988	27.060	4.545	25.241	25.243	0.107	25.200
858	28.602	6.445	26.024	26.026	-0.006	26.028	25.096	0.489	24.900	24.939	0.186	24.864
859	28.642	6.445	26.064	26.066	-0.006	26.068	24.847	0.007	24.845	24.839	0.012	24.834
860	28.682	6.445	26.104	26.106	-0.006	26.108	24.830	0.003	24.829	24.822	0.010	24.818
861	28.722	6.445	26.144	26.145	-0.006	26.148	24.814	0.003	24.813	24.804	0.006	24.802
862	28.762	6.445	26.184	26.185	-0.006	26.187	24.798	0.003	24.797	24.787	0.003	24.786
863	28.801	6.445	26.223	26.224	-0.006	26.227	24.783	0.003	24.782	24.772	0.003	24.771
864	28.841	6.445	26.262	26.264	-0.006	26.266	24.767	0.003	24.766	24.756	0.003	24.755
865	28.880	6.445	26.302	26.303	-0.006	26.306	24.752	0.003	24.751	24.741	0.003	24.740
866	28.919	6.445	26.341	26.342	-0.006	26.345	24.736	0.003	24.735	24.725	0.003	24.724
867	28.958	6.445	26.380	26.381	-0.006	26.384	24.728	0.017	24.721	24.710	0.003	24.709
868	28.997	6.445	26.419	26.420	-0.006	26.423	24.800	0.191	24.724	24.695	0.002	24.694
869	29.036	6.445	26.457	26.459	-0.006	26.461	24.873	0.365	24.727	24.766	0.162	24.701
870	29.074	6.445	26.496	26.498	-0.006	26.500	26.549	3.813	25.024	25.052	0.010	25.048
871	29.113	6.445	26.535	26.536	-0.006	26.539	29.058	8.899	25.499	25.495	-0.122	25.544
872	29.151	6.445	26.573	26.574	-0.006	26.577	31.090	12.912	25.925	25.888	-0.201	25.968
873	29.189	6.445	26.611	26.613	-0.006	26.615	31.414	13.368	26.067	26.075	-0.027	26.086
874	29.227	6.445	26.649	26.651	-0.006	26.653	31.477	13.285	26.163	26.159	-0.066	26.185
875	29.265	6.445	26.687	26.689	-0.006	26.691	30.556	11.195	26.078	26.151	0.192	26.074
876	29.303	6.445	26.725	26.727	-0.006	26.729	30.487	10.886	26.133	26.144	0.011	26.140
877	29.341	6.446	26.763	26.765	-0.006	26.767	31.605	13.007	26.402	26.354	-0.211	26.438
878	29.379	6.446	26.800	26.802	-0.006	26.805	31.881	13.367	26.534	26.531	-0.052	26.552
879	29.416	6.446	26.838	26.840	-0.006	26.842	31.927	13.251	26.626	26.584	-0.138	26.639
880	29.453	6.446	26.875	26.877	-0.006	26.880	30.202	9.520	26.394	26.394	0.022	26.385
881	29.491	6.446	26.912	26.915	-0.006	26.917	27.848	4.580	26.016	26.000	0.079	25.969
882	29.528	6.446	26.949	26.952	-0.006	26.954	25.933	0.625	25.683	25.690	0.157	25.627
883	29.565	6.446	26.986	26.989	-0.006	26.991	25.584	-0.061	25.609	25.603	0.013	25.597
884	29.601	6.446	27.023	27.026	-0.006	27.028	25.597	0.002	25.596	25.580	0.004	25.578
885	29.638	6.446	27.060	27.063	-0.006	27.065	25.579	0.003	25.578	25.561	0.003	25.560
886	29.675	6.446	27.096	27.099	-0.006	27.102	25.561	0.003	25.560	25.543	0.003	25.542
887	29.711	6.446	27.133	27.136	-0.006	27.138	25.543	0.003	25.542	25.525	0.003	25.524
888	29.747	6.446	27.169	27.172	-0.006	27.175	25.525	0.003	25.524	25.507	0.003	25.506
889	29.784	6.446	27.205	27.209	-0.006	27.211	25.507	0.003	25.506	25.489	0.003	25.488
890	29.820	6.446	27.241	27.245	-0.006	27.247	25.489	0.003	25.488	25.471	0.003	25.470
891	29.856	6.446	27.277	27.281	-0.006	27.283	25.471	0.003	25.470	25.454	0.003	25.453
892	29.891	6.446	27.313	27.317	-0.006	27.319	25.453	0.003	25.452	25.436	0.003	25.435
893	29.927	6.446	27.349	27.353	-0.006	27.355	25.506	0.147	25.447	25.498	0.152	25.437
894	29.963	6.446	27.385	27.388	-0.006	27.391	27.272	3.793	25.755	25.783	0.005	25.781
895	29.999	6.446	27.421	27.424	-0.006	27.426	29.798	8.918	26.231	26.226	-0.124	26.275
896	30.035	6.446	27.456	27.459	-0.006	27.462	31.874	13.027	26.663	26.609	-0.217	26.696
897	30.070	6.446	27.492	27.495	-0.006	27.497	32.140	13.368	26.793	26.801	-0.030	26.813
898	30.106	6.446	27.527	27.530	-0.006	27.532	32.201	13.286	26.887	26.875	-0.081	26.907
899	30.141	6.446	27.562	27.565	-0.006	27.567	31.278	11.196	26.799	26.837	0.102	26.796
900	30.176	6.446	27.598	27.600	-0.006	27.602	31.199	10.873	26.850	26.910	0.082	26.877
901	30.211	6.446	27.633	27.635	-0.006	27.637	32.324	13.011	27.119	27.114	-0.139	27.169
902	30.246	6.446	27.668	27.670	-0.006	27.672	32.596	13.368	27.248	27.268	-0.026	27.278
903	30.281	6.446	27.702	27.704	-0.006	27.707	32.633	13.240	27.337	27.278	-0.189	27.354
904	30.316	6.446	27.737	27.739	-0.006	27.741	30.911	9.519	27.103	27.124	0.042	27.108
905	30.350	6.446	27.772	27.773	-0.006	27.776	28.556	4.582	26.723	26.759	0.129	26.707
906	30.385	6.446	27.806	27.808	-0.006	27.810	26.638	0.625	26.388	26.429	0.139	26.374
907	30.419	6.446	27.841	27.842	-0.006	27.844	26.287	-0.060	26.311	26.333	-0.031	26.346
908	30.453	6.446	27.875	27.876	-0.006	27.878	26.297	0.003	26.296	26.329	-0.002	26.330
909	30.487	6.446	27.909	27.910	-0.005	27.912	26.277	0.003	26.276	26.313	0.006	26.310
910	30.521	6.446	27.943	27.943	-0.005	27.946	26.257	0.003	26.255	26.292	0.005	26.290
911	30.555	6.446	27.977	27.977	-0.005	27.979	26.236	0.003	26.235	26.271	0.004	26.269
912	30.589	6.446	28.011	28.011	-0.005	28.013	26.216	0.003	26.215	26.250	0.003	26.249
913	30.623	6.446	28.044	28.045	-0.005	28.047	26.196	0.003	26.195	26.230	0.003	26.229
914	30.656	6.446	28.078	28.078	-0.005	28.080	26.176	0.003	26.175	26.210	0.003	26.209
915	30.690	6.446	28.111	28.112	-0.005	28.114	26.156	0.003	26.155	26.190	0.003	26.188
916	30.723	6.446	28.145	28.145	-0.005	28.147	26.136	0.003	26.135	26.231	0.105	26.189
917	30.756	6.446	28.178	28.179	-0.005	28.181	26.116	0.003	26.115	26.307	0.267	26.201
918	30.789	6.446	28.211	28.212	-0.005	28.214	27.916	3.725	26.425	26.542	0.018	26.535
919	30.822	6.446	28.244	28.245	-0.005	28.247	30.407	8.779	26.896	26.976	-0.126	27.026
920	30.855	6.446	28.277	28.278	-0.005	28.280	32.301	12.513	27.296	27.349	-0.235	27.443
921	30.888	6.446	28.309	28.311	-0.005	28.313	32.809	13.361	27.465	27.546	-0.032	27.559
922	30.921	6.446	28.342	28.344	-0.005	28.346	32.782	13.102	27.541	27.616	-0.086	27.650
923	30.953	6.446	28.375	28.376	-0.005	28.378	31.966	11.241	27.470	27.618	0.186	27.543
924	30.986	6.446	28.407	28.409	-0.005	28.411	31.927	11.000	27.527	27.674	0.134	27.621
925	31.018	6.446	28.439	28.441	-0.005	28.444	32.835	12.694	27.757	27.818	-0.204	27.900
926	31.050	6.446	28.471	28.474	-0.005	28.476	33.249	13.349	27.909	27.998	-0.033	28.012
927	31.082	6.446	28.504	28.506	-0.005	28.508	33.290	13.236	27.996	27.938	-0.304	28.060
928	31.114	6.446	28.535	28.538	-0.005	28.540	31.599	9.582	27.767	27.796	-0.018	27.803
929	31.146	6.446	28.567	28.570	-0.005	28.572	29.157	4.469	27.369	27.413	0.084	27.380
930	31.178	6.446	28.599	28.602	-0.005	28.604	27.238	0.518	27.031	27.085	0.137	27.030
931	31.209	6.447	28.631	28.634	-0.005	28.636	26.969	0.008	26.966	26.991	-0.010	26.995
932	31.241	6.447	28.662	28.666	-0.005	28.668	26.944	0.004	26.943	26.972	-0.003	26.973
933	31.272	6.447	28.693	28.697	-0.005	28.699	26.922	0.004	26.920	26.952	0.002	26.951
934	31.303	6.447	28.725	28.729	-0.005	28.731	26.899	0.004	26.898	26.930	0.004	26.929
935	31.334	6.447	28.756	28.760	-0.005	28.762	26.877	0.004	26.875	26.908	0.004	26.906
936	31.365	6.447	28.787	28.792	-0.005	28.794	26.855	0.004	26.853	26.885	0.004	26.884
937	31.396	6.447	28.818	28.823	-0.005	28.825	26.832	0.004	26.831	26.863	0.004	26.862
938	31.427	6.447	28.848	28.854	-0.005	28.856	26.810	0.004	26.809	26.841	0.004	26.839
939	31.458	6.447	28.879	28.885	-0.005	28.887	26.790	0.008	26.787	26.818	0.004	26.817
940	31.488	6.447	28.910	28.916	-0.005	28.918	26.928	0.326	26.798	26.796	0.004	26.795
941	31.519	6.447	28.940	28.946	-0.005	28.948	27.067	0.645	26.809	26.777	0.009	26.773
942	31.549	6.447	28.970	28.977	-0.005	28.979	28.624	3.859	27.080	27.111	-0.025	27.121
943	31.580	6.447	29.001	29.007	-0.005	29.009	31.066	8.819	27.538	27.565	-0.119	27.613
944	31.610	6.447	29.032	29.038	-0.005	29.040	33.000	12.647	27.941	27.950	-0.199	28.030
945	31.641	6.447	29.062	29.068	-0.005	29.070	33.446	13.368	28.098	28.131	-0.025	28.141
946	31.671	6.447	29.092	29.098	-0.005	29.100	33.447	13.172	28.178	28.228	-0.025	28.238
947	31.701	6.447	29.122	29.128	-0.005	29.130	32.481	11.004	28.079	28.181	0.172	28.113
948	31.731	6.447	29.153	29.158	-0.005	29.160	32.616	11.128	28.165	28.227	0.100	28.187
949	31.761	6.447	29.183	29.188	-0.005	29.190	33.580	12.942	28.403	28.454	-0.073	28.484
950	31.791	6.447	29.212	29.218	-0.005	29.220	33.881	13.368	28.534	28.576	-0.018	28.584
951	31.821	6.447	29.242	29.248	-0.005	29.250	33.818	13.042	28.601	28.571	-0.200	28.651
952	31.851	6.447	29.272	29.277	-0.005	29.279	32.244	9.633	28.390	28.373	-0.024	28.383
953	31.880	6.447	29.302	29.307	-0.005	29.309	29.820	4.559	27.997	28.016	0.113	27.971
954	31.910	6.447	29.331	29.336	-0.005	29.338	27.914	0.631	27.662	27.663	0.099	27.623
955	31.939	6.447	29.360	29.365	-0.005	29.367	27.553	-0.068	27.581	27.592	0.002	27.591
956	31.968	6.447	29.390	29.394	-0.005	29.396	27.562	0.002	27.562	27.566	0.000	27.566
957	31.998	6.447	29.419	29.423	-0.005	29.425	27.539	0.004	27.537	27.543	0.003	27.542
958	32.027	6.447	29.448	29.452	-0.005	29.454	27.515	0.004	27.513	27.519	0.004	27.517
959	32.056	6.447	29.477	29.481	-0.005	29.483	27.490	0.004	27.489	27.495	0.004	27.493
960	32.085	6.447	29.506	29.510	-0.005	29.511	27.466	0.004	27.464	27.471	0.004	27.469
961	32.113	6.447	29.535	29.538	-0.005	29.540	27.442	0.004	27.440	27.446	0.004	27.445
962	32.142	6.447	29.563	29.567	-0.005	29.569	27.418	0.004	27.416	27.422	0.004	27.421
963	32.171	6.447	29.592	29.595	-0.005	29.597	27.394	0.004	27.392	27.398	0.004	27.397
964	32.199	6.447	29.621	29.623	-0.005	29.625	27.538	0.339	27.402	27.374	0.004	27.372
965	32.228	6.447	29.649	29.651	-0.005	29.653	27.703	0.716	27.417	27.438	0.164	27.372
966	32.256	6.447	29.677	29.679	-0.005	29.681	29.199	3.810	27.675	27.722	0.019	27.714
967	32.284	6.447	29.705	29.707	-0.005	29.709	31.690	8.878	28.139	28.152	-0.123	28.201
968	32.312	6.447	29.734	29.736	-0.005	29.737	33.774	13.018	28.566	28.528	-0.218	28.615
969	32.340	6.447	29.761	29.764	-0.005	29.766	34.038	13.369	28.691	28.715	-0.027	28.726
970	32.368	6.447	29.789	29.792	-0.004	29.794	34.084	13.267	28.777	28.783	-0.077	28.814
971	32.396	6.447	29.817	29.820	-0.004	29.822	33.166	11.202	28.685	28.740	0.109	28.697
972	32.424	6.447	29.845	29.848	-0.004	29.850	33.171	11.062	28.747	28.804	0.082	28.771
973	32.451	6.447	29.873	29.876	-0.004	29.877	34.169	12.954	28.987	29.002	-0.137	29.057
974	32.479	6.447	29.900	29.903	-0.004	29.905	34.477	13.398	29.117	29.150	-0.024	29.160
975	32.506	6.447	29.927	29.931	-0.004	29.933	34.463	13.178	29.192	29.157	-0.182	29.230
976	32.534	6.447	29.955	29.958	-0.004	29.960	32.758	9.505	28.955	28.996	0.045	28.978
977	32.561	6.447	29.982	29.986	-0.004	29.988	30.380	4.535	28.566	28.626	0.135	28.572
978	32.588	6.447	30.009	30.013	-0.004	30.015	28.393	0.453	28.212	28.298	0.161	28.234
979	32.615	6.447	30.036	30.040	-0.004	30.042	28.152	0.008	28.149	28.186	-0.031	28.198
980	32.642	6.447	30.063	30.068	-0.004	30.069	28.124	0.005	28.122	28.173	-0.007	28.176
981	32.669	6.447	30.090	30.095	-0.004	30.096	28.097	0.004	28.095	28.152	0.003	28.151
982	32.695	6.447	30.116	30.122	-0.004	30.123	28.071	0.004	28.069	28.126	0.004	28.124
983	32.722	6.447	30.143	30.149	-0.004	30.150	28.045	0.004	28.043	28.100	0.004	28.098
984	32.748	6.447	30.170	30.175	-0.004	30.177	28.019	0.004	28.017	28.074	0.004	28.072
985	32.775	6.447	30.196	30.202	-0.004	30.204	27.993	0.004	27.991	28.048	0.004	28.046
986	32.801	6.447	30.222	30.229	-0.004	30.230	27.967	0.004	27.965	28.022	0.004	28.020
987	32.827	6.447	30.248	30.255	-0.004	30.257	27.941	0.004	27.939	27.995	0.004	27.994
988	32.854	6.447	30.275	30.282	-0.004	30.283	27.915	0.004	27.914	28.010	0.073	27.981
989	32.880	6.447	30.301	30.308	-0.004	30.310	27.980	0.191	27.904	28.032	0.151	27.971
990	32.905	6.447	30.326	30.334	-0.004	30.336	29.757	3.872	28.209	28.301	-0.008	28.304
991	32.931	6.447	30.352	30.360	-0.004	30.362	32.188	8.814	28.663	28.751	-0.107	28.794
992	32.957	6.447	30.378	30.386	-0.004	30.388	34.207	12.824	29.077	29.153	-0.153	29.214
993	32.983	6.447	30.404	30.412	-0.004	30.414	34.562	13.367	29.216	29.308	-0.024	29.318
994	33.009	6.447	30.430	30.438	-0.004	30.440	34.595	13.242	29.298	29.403	-0.019	29.411
995	33.035	6.447	30.456	30.464	-0.004	30.466	33.683	11.192	29.206	29.355	0.183	29.282
996	33.061	6.447	30.482	30.490	-0.004	30.491	33.636	10.950	29.256	29.382	0.082	29.349
997	33.086	6.447	30.507	30.515	-0.004	30.517	34.729	13.040	29.513	29.603	-0.096	29.641
998	33.112	6.448	30.533	30.541	-0.004	30.542	34.981	13.371	29.633	29.731	-0.020	29.739
999	33.137	6.448	30.558	30.566	-0.004	30.568	35.050	13.324	29.720	29.720	-0.205	29.802
1000	33.163	6.448	30.584	30.591	-0.004	30.593	33.283	9.526	29.473	29.532	-0.006	29.535
1001	33.188	6.448	30.609	30.617	-0.004	30.618	30.916	4.579	29.085	29.160	0.116	29.113
1002	33.213	6.448	30.634	30.642	-0.004	30.643	28.989	0.618	28.742	28.828	0.171	28.760
1003	33.238	6.448	30.659	30.667	-0.004	30.668	28.636	-0.056	28.658	28.725	0.016	28.718
1004	33.263	6.448	30.684	30.692	-0.004	30.693	28.636	0.004	28.635	28.691	0.005	28.689
1005	33.288	6.448	30.709	30.717	-0.004	30.718	28.609	0.005	28.607	28.663	0.005	28.661
1006	33.313	6.448	30.734	30.741	-0.004	30.743	28.581	0.005	28.579	28.635	0.005	28.633
1007	33.338	6.448	30.759	30.766	-0.004	30.768	28.553	0.005	28.551	28.607	0.005	28.605
1008	33.363	6.448	30.784	30.791	-0.004	30.792	28.525	0.005	28.524	28.579	0.005	28.577
1009	33.387	6.448	30.808	30.815	-0.004	30.817	28.498	0.005	28.496	28.551	0.005	28.549
1010	33.412	6.448	30.833	30.839	-0.004	30.841	28.470	0.005	28.468	28.523	0.005	28.521
1011	33.436	6.448	30.857	30.864	-0.004	30.865	28.443	0.004	28.441	28.495	0.005	28.494
1012	33.461	6.448	30.882	30.888	-0.004	30.890	28.415	0.004	28.413	28.468	0.005	28.466
1013	33.485	6.448	30.906	30.912	-0.004	30.914	28.813	0.868	28.466	28.459	0.039	28.443
1014	33.509	6.448	30.930	30.936	-0.004	30.938	30.240	3.829	28.709	28.776	-0.017	28.783
1015	33.533	6.448	30.954	30.960	-0.004	30.962	32.664	8.757	29.162	29.221	-0.119	29.269
1016	33.557	6.448	30.978	30.984	-0.004	30.985	34.727	12.856	29.584	29.601	-0.198	29.681
1017	33.581	6.448	31.002	31.008	-0.004	31.009	35.066	13.368	29.719	29.777	-0.025	29.787
1018	33.605	6.448	31.026	31.031	-0.004	31.033	35.147	13.348	29.808	29.867	-0.027	29.878
1019	33.629	6.448	31.050	31.055	-0.004	31.056	34.187	11.201	29.707	29.819	0.178	29.748
1020	33.652	6.448	31.073	31.078	-0.004	31.080	34.114	10.907	29.751	29.850	0.087	29.815
1021	33.676	6.448	31.097	31.102	-0.004	31.103	35.208	13.004	30.007	30.069	-0.092	30.106
1022	33.700	6.448	31.120	31.125	-0.004	31.126	35.475	13.369	30.127	30.194	-0.020	30.202
1023	33.723	6.448	31.144	31.148	-0.004	31.150	35.523	13.282	30.210	30.181	-0.206	30.263
1024	33.746	6.448	31.167	31.172	-0.004	31.173	33.773	9.522	29.964	29.986	-0.015	29.991
1025	33.770	6.448	31.190	31.195	-0.004	31.197	31.407	4.581	29.575	29.607	0.095	29.568
1026	33.793	6.448	31.214	31.219	-0.004	31.220	29.480	0.625	29.230	29.269	0.124	29.219
1027	33.816	6.448	31.237	31.242	-0.004	31.243	29.121	-0.059	29.144	29.182	0.005	29.180
1028	33.839	6.448	31.260	31.265	-0.004	31.267	29.121	0.004	29.120	29.148	-0.003	29.150
1029	33.862	6.448	31.283	31.288	-0.004	31.290	29.092	0.005	29.090	29.122	0.003	29.121
1030	33.885	6.448	31.305	31.311	-0.004	31.313	29.063	0.005	29.061	29.093	0.004	29.091
1031	33.907	6.448	31.328	31.334	-0.004	31.336	29.033	0.005	29.031	29.064	0.005	29.062
1032	33.930	6.448	31.351	31.357	-0.004	31.359	29.004	0.005	29.002	29.034	0.005	29.033
1033	33.952	6.448	31.373	31.380	-0.004	31.382	28.975	0.005	28.973	29.005	0.005	29.003
1034	33.975	6.448	31.396	31.403	-0.004	31.404	28.946	0.005	28.944	28.976	0.005	28.974
1035	33.997	6.448	31.418	31.426	-0.004	31.427	28.917	0.005	28.915	28.947	0.005	28.945
1036	34.020	6.448	31.440	31.448	-0.004	31.450	28.888	0.005	28.886	28.918	0.005	28.916
1037	34.042	6.448	31.463	31.471	-0.004	31.472	28.952	0.197	28.873	28.936	0.091	28.900
1038	34.064	6.448	31.485	31.493	-0.004	31.495	30.699	3.824	29.170	29.216	-0.040	29.232
1039	34.086	6.448	31.507	31.515	-0.004	31.517	33.154	8.821	29.625	29.691	-0.090	29.727
1040	34.108	6.448	31.529	31.538	-0.004	31.539	35.129	12.748	30.030	30.092	-0.138	30.147
1041	34.130	6.448	31.551	31.560	-0.004	31.561	35.519	13.370	30.172	30.237	-0.024	30.246
1042	34.152	6.448	31.573	31.582	-0.004	31.584	35.588	13.326	30.258	30.310	-0.055	30.332
1043	34.174	6.448	31.595	31.604	-0.004	31.606	34.637	11.201	30.157	30.294	0.213	30.209
1044	34.196	6.448	31.616	31.626	-0.004	31.628	34.572	10.927	30.201	30.268	0.020	30.260
1045	34.217	6.448	31.638	31.648	-0.004	31.649	35.675	13.044	30.457	30.461	-0.207	30.544
1046	34.239	6.448	31.660	31.670	-0.003	31.671	35.921	13.370	30.573	30.618	-0.063	30.643
1047	34.261	6.448	31.682	31.692	-0.003	31.693	35.993	13.335	30.659	30.682	-0.103	30.723
1048	34.282	6.448	31.703	31.713	-0.003	31.715	34.218	9.526	30.408	30.477	0.050	30.457
1049	34.304	6.448	31.724	31.735	-0.003	31.736	31.846	4.575	30.016	30.066	0.099	30.026
1050	34.325	6.448	31.746	31.756	-0.003	31.758	29.960	0.708	29.676	29.747	0.182	29.674
1051	34.346	6.448	31.767	31.778	-0.003	31.779	29.560	-0.053	29.582	29.633	0.010	29.629
1052	34.368	6.448	31.788	31.799	-0.003	31.801	29.557	0.004	29.555	29.598	0.004	29.597
1053	34.389	6.448	31.810	31.820	-0.003	31.822	29.526	0.005	29.524	29.568	0.005	29.566
1054	34.410	6.448	31.831	31.842	-0.003	31.843	29.495	0.005	29.493	29.537	0.005	29.535
1055	34.431	6.448	31.852	31.863	-0.003	31.864	29.465	0.005	29.462	29.506	0.005	29.504
1056	34.452	6.448	31.873	31.884	-0.003	31.885	29.434	0.005	29.432	29.475	0.005	29.473
1057	34.473	6.448	31.894	31.905	-0.003	31.906	29.403	0.005	29.401	29.444	0.005	29.442
1058	34.494	6.448	31.914	31.926	-0.003	31.927	29.373	0.005	29.371	29.414	0.005	29.412
1059	34.514	6.448	31.935	31.946	-0.003	31.948	29.342	0.005	29.340	29.383	0.005	29.381
1060	34.535	6.448	31.956	31.967	-0.003	31.969	29.312	0.005	29.310	29.353	0.005	29.351
1061	34.556	6.448	31.976	31.988	-0.003	31.989	29.684	0.822	29.355	29.407	0.162	29.342
1062	34.576	6.448	31.997	32.008	-0.003	32.010	31.116	3.799	29.596	29.677	0.010	29.673
1063	34.597	6.448	32.017	32.029	-0.003	32.030	33.559	8.783	30.046	30.106	-0.118	30.154
